Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-12 13:30:00-05:00,132.8000030517578,134.19000244140625,132.4199981689453,133.19749450683594,133.19749450683594,7425868
2023-01-12 14:30:00-05:00,133.19749450683594,133.55990600585938,132.8300018310547,133.18499755859375,133.18499755859375,6559278
2023-01-12 15:30:00-05:00,133.19000244140625,133.55999755859375,132.77000427246094,133.38999938964844,133.38999938964844,5739468
2023-01-13 09:30:00-05:00,132.02999877929688,133.5500030517578,131.66000366210938,133.50999450683594,133.50999450683594,14794088
2023-01-13 10:30:00-05:00,133.50999450683594,133.97000122070312,132.97000122070312,133.02999877929688,133.02999877929688,8734602
2023-01-13 11:30:00-05:00,133.0399932861328,133.60000610351562,132.7550048828125,133.51010131835938,133.51010131835938,4899301
2023-01-13 12:30:00-05:00,133.52000427246094,133.7100067138672,133.16000366210938,133.64500427246094,133.64500427246094,4397703
2023-01-13 13:30:00-05:00,133.66000366210938,134.3800048828125,133.6300048828125,134.24569702148438,134.24569702148438,6066325
2023-01-13 14:30:00-05:00,134.25,134.61000061035156,134.0399932861328,134.60049438476562,134.60049438476562,5635520
2023-01-13 15:30:00-05:00,134.60499572753906,134.9199981689453,134.4600067138672,134.6999969482422,134.6999969482422,6662632
2023-01-17 09:30:00-05:00,134.75,137.2899932861328,134.2050018310547,136.69000244140625,136.69000244140625,18958546
2023-01-17 10:30:00-05:00,136.6999969482422,136.7899932861328,134.67999267578125,135.39500427246094,135.39500427246094,10659894
2023-01-17 11:30:00-05:00,135.38999938964844,136.13999938964844,135.30999755859375,135.58999633789062,135.58999633789062,5683922
2023-01-17 12:30:00-05:00,135.58999633789062,136.30999755859375,135.55999755859375,136.0500030517578,136.0500030517578,5066835
2023-01-17 13:30:00-05:00,136.05999755859375,136.39999389648438,135.39999389648438,135.6605987548828,135.6605987548828,4414004
2023-01-17 14:30:00-05:00,135.6649932861328,136.0800018310547,135.60000610351562,135.7050018310547,135.7050018310547,4807866
2023-01-17 15:30:00-05:00,135.69500732421875,136.0,135.61000061035156,135.9499969482422,135.9499969482422,6239495
2023-01-18 09:30:00-05:00,136.81500244140625,138.61000061035156,136.67999267578125,137.98190307617188,137.98190307617188,19196155
2023-01-18 10:30:00-05:00,137.99000549316406,138.0,136.39999389648438,136.67999267578125,136.67999267578125,9464466
2023-01-18 11:30:00-05:00,136.67999267578125,136.72999572753906,135.44000244140625,135.58299255371094,135.58299255371094,7842650
2023-01-18 12:30:00-05:00,135.5800018310547,135.9600067138672,135.3300018310547,135.72000122070312,135.72000122070312,5350022
2023-01-18 13:30:00-05:00,135.72999572753906,136.27000427246094,135.3800048828125,136.07000732421875,136.07000732421875,5633754
2023-01-18 14:30:00-05:00,136.05999755859375,136.16000366210938,135.63999938964844,135.76150512695312,135.76150512695312,5789557
2023-01-18 15:30:00-05:00,135.75999450683594,135.82000732421875,135.02999877929688,135.2100067138672,135.2100067138672,6130226
2023-01-19 09:30:00-05:00,134.0800018310547,135.3249969482422,133.86000061035156,134.4499969482422,134.4499969482422,13589396
2023-01-19 10:30:00-05:00,134.47000122070312,135.38999938964844,133.77000427246094,134.49000549316406,134.49000549316406,8837583
2023-01-19 11:30:00-05:00,134.47999572753906,134.8300018310547,134.19000244140625,134.44090270996094,134.44090270996094,5275168
2023-01-19 12:30:00-05:00,134.44180297851562,135.11000061035156,134.27000427246094,134.75,134.75,4548508
2023-01-19 13:30:00-05:00,134.75999450683594,136.0500030517578,134.75999450683594,135.88499450683594,135.88499450683594,6027420
2023-01-19 14:30:00-05:00,135.8800048828125,136.25,135.50999450683594,135.70970153808594,135.70970153808594,6417867
2023-01-19 15:30:00-05:00,135.7100067138672,135.8300018310547,135.10000610351562,135.3000030517578,135.3000030517578,5918984
2023-01-20 09:30:00-05:00,134.8300018310547,135.1999969482422,134.22000122070312,135.0500030517578,135.0500030517578,18833398
2023-01-20 10:30:00-05:00,135.05999755859375,135.57000732421875,134.9499969482422,135.5399932861328,135.5399932861328,8038396
2023-01-20 11:30:00-05:00,135.5399932861328,135.75999450683594,135.0399932861328,135.64500427246094,135.64500427246094,5886939
2023-01-20 12:30:00-05:00,135.64210510253906,136.05999755859375,135.3800048828125,135.69000244140625,135.69000244140625,5560274
2023-01-20 13:30:00-05:00,135.6999969482422,136.99000549316406,135.69500732421875,136.94500732421875,136.94500732421875,6970362
2023-01-20 14:30:00-05:00,136.94500732421875,137.88999938964844,136.88999938964844,137.47500610351562,137.47500610351562,8217897
2023-01-20 15:30:00-05:00,137.47999572753906,138.02000427246094,137.26060485839844,137.83999633789062,137.83999633789062,9878805
2023-01-23 09:30:00-05:00,138.1199951171875,140.63999938964844,137.89999389648438,140.46749877929688,140.46749877929688,17129317
2023-01-23 10:30:00-05:00,140.46499633789062,142.8000030517578,140.46499633789062,142.33999633789062,142.33999633789062,14450008
2023-01-23 11:30:00-05:00,142.33999633789062,143.31500244140625,142.16000366210938,142.45249938964844,142.45249938964844,10812509
2023-01-23 12:30:00-05:00,142.4600067138672,142.52000427246094,141.94000244140625,142.27000427246094,142.27000427246094,7576774
2023-01-23 13:30:00-05:00,142.27000427246094,142.3300018310547,141.50999450683594,141.75999450683594,141.75999450683594,7150685
2023-01-23 14:30:00-05:00,141.77999877929688,141.9499969482422,140.36000061035156,140.5850067138672,140.5850067138672,9852935
2023-01-23 15:30:00-05:00,140.58999633789062,141.25999450683594,140.39999389648438,141.11000061035156,141.11000061035156,7326406
2023-01-24 09:30:00-05:00,140.30499267578125,142.27000427246094,140.3000030517578,141.91000366210938,141.91000366210938,19350978
2023-01-24 10:30:00-05:00,141.90499877929688,142.47000122070312,141.28570556640625,142.45350646972656,142.45350646972656,7750958
2023-01-24 11:30:00-05:00,142.4600067138672,142.8699951171875,141.80999755859375,142.7050018310547,142.7050018310547,8321002
2023-01-24 12:30:00-05:00,142.6999969482422,142.9199981689453,142.04800415039062,142.91000366210938,142.91000366210938,5147459
2023-01-24 13:30:00-05:00,142.9199981689453,143.16000366210938,142.1999969482422,142.6634979248047,142.6634979248047,6493802
2023-01-24 14:30:00-05:00,142.66009521484375,142.8000030517578,142.19000244140625,142.42019653320312,142.42019653320312,5266527
2023-01-24 15:30:00-05:00,142.42999267578125,142.72000122070312,141.90499877929688,142.52999877929688,142.52999877929688,6031661
2023-01-25 09:30:00-05:00,140.0,140.8000030517578,139.4600067138672,139.82000732421875,139.82000732421875,17164855
2023-01-25 10:30:00-05:00,139.8300018310547,140.42999267578125,138.80999755859375,140.10000610351562,140.10000610351562,10423253
2023-01-25 11:30:00-05:00,140.10000610351562,140.83999633789062,139.89999389648438,140.22000122070312,140.22000122070312,7037671
2023-01-25 12:30:00-05:00,140.22999572753906,141.1199951171875,140.14999389648438,141.07989501953125,141.07989501953125,4471550
2023-01-25 13:30:00-05:00,141.0800018310547,141.97000122070312,140.85000610351562,141.60000610351562,141.60000610351562,6263579
2023-01-25 14:30:00-05:00,141.60000610351562,142.42999267578125,141.3699951171875,141.8300018310547,141.8300018310547,8008251
2023-01-25 15:30:00-05:00,141.8354034423828,141.9499969482422,141.27499389648438,141.85000610351562,141.85000610351562,5601835
2023-01-26 09:30:00-05:00,143.1699981689453,144.25,142.6699981689453,143.52499389648438,143.52499389648438,14281273
2023-01-26 10:30:00-05:00,143.52499389648438,143.64999389648438,141.89999389648438,142.36000061035156,142.36000061035156,6984718
2023-01-26 11:30:00-05:00,142.35000610351562,143.27000427246094,142.19000244140625,142.8699951171875,142.8699951171875,4829127
2023-01-26 12:30:00-05:00,142.86000061035156,143.0800018310547,142.49000549316406,142.86000061035156,142.86000061035156,3765959
2023-01-26 13:30:00-05:00,142.8699951171875,143.83250427246094,142.8699951171875,143.5301055908203,143.5301055908203,5382072
2023-01-26 14:30:00-05:00,143.53500366210938,143.75999450683594,143.25,143.52000427246094,143.52000427246094,4884505
2023-01-26 15:30:00-05:00,143.51499938964844,144.0399932861328,143.32000732421875,143.94000244140625,143.94000244140625,6619001
2023-01-27 09:30:00-05:00,143.15499877929688,145.5,143.0800018310547,145.42999267578125,145.42999267578125,14582887
2023-01-27 10:30:00-05:00,145.42999267578125,145.52499389648438,144.3800048828125,145.25,145.25,8296505
2023-01-27 11:30:00-05:00,145.25999450683594,146.88999938964844,145.1699981689453,146.36219787597656,146.36219787597656,8921295
2023-01-27 12:30:00-05:00,146.3778076171875,146.8249969482422,145.99000549316406,146.18499755859375,146.18499755859375,5256673
2023-01-27 13:30:00-05:00,146.1999969482422,146.9499969482422,146.16000366210938,146.77149963378906,146.77149963378906,7702095
2023-01-27 14:30:00-05:00,146.77999877929688,147.16000366210938,146.50999450683594,146.9600067138672,146.9600067138672,8446803
2023-01-27 15:30:00-05:00,146.9499969482422,147.22999572753906,145.8000030517578,145.97000122070312,145.97000122070312,8420616
2023-01-30 09:30:00-05:00,144.9550018310547,145.5500030517578,143.85000610351562,144.19000244140625,144.19000244140625,13901478
2023-01-30 10:30:00-05:00,144.19000244140625,144.32000732421875,143.3699951171875,143.8800048828125,143.8800048828125,7590500
2023-01-30 11:30:00-05:00,143.8699951171875,144.25999450683594,143.14999389648438,143.6750030517578,143.6750030517578,5936729
2023-01-30 12:30:00-05:00,143.6750030517578,143.82000732421875,143.1699981689453,143.497802734375,143.497802734375,5194773
2023-01-30 13:30:00-05:00,143.49000549316406,143.58990478515625,143.00999450683594,143.14999389648438,143.14999389648438,5611784
2023-01-30 14:30:00-05:00,143.15499877929688,143.51699829101562,142.88099670410156,143.05499267578125,143.05499267578125,7635052
2023-01-30 15:30:00-05:00,143.05999755859375,143.52000427246094,142.85000610351562,143.00999450683594,143.00999450683594,7361646
2023-01-31 09:30:00-05:00,142.6999969482422,143.75,142.27999877929688,143.1699981689453,143.1699981689453,13897777
2023-01-31 10:30:00-05:00,143.19000244140625,143.58999633789062,142.8000030517578,143.52499389648438,143.52499389648438,6094808
2023-01-31 11:30:00-05:00,143.53500366210938,143.63999938964844,142.97999572753906,143.53500366210938,143.53500366210938,4771951
2023-01-31 12:30:00-05:00,143.52000427246094,143.66000366210938,143.16000366210938,143.4149932861328,143.4149932861328,3376057
2023-01-31 13:30:00-05:00,143.4199981689453,143.91000366210938,143.29989624023438,143.8249969482422,143.8249969482422,3694091
2023-01-31 14:30:00-05:00,143.8300018310547,144.0399932861328,143.25999450683594,143.30499267578125,143.30499267578125,5273359
2023-01-31 15:30:00-05:00,143.3000030517578,144.33999633789062,143.1199951171875,144.2899932861328,144.2899932861328,8519107
2023-02-01 09:30:00-05:00,143.86000061035156,143.8699951171875,142.58999633789062,142.9600067138672,142.9600067138672,11912462
2023-02-01 10:30:00-05:00,142.97000122070312,143.27499389648438,142.3300018310547,142.91000366210938,142.91000366210938,7542626
2023-02-01 11:30:00-05:00,142.91000366210938,143.0050048828125,141.72000122070312,141.9600067138672,141.9600067138672,6492856
2023-02-01 12:30:00-05:00,141.9517059326172,142.27000427246094,141.83999633789062,142.00999450683594,142.00999450683594,4542380
2023-02-01 13:30:00-05:00,142.02000427246094,143.19000244140625,141.52000427246094,142.38999938964844,142.38999938964844,7713862
2023-02-01 14:30:00-05:00,142.38999938964844,145.60000610351562,141.32000732421875,145.52999877929688,145.52999877929688,17228593
2023-02-01 15:30:00-05:00,145.53500366210938,146.61000061035156,145.1300048828125,145.4600067138672,145.4600067138672,11475417
2023-02-02 09:30:00-05:00,149.3125,149.50999450683594,148.1699981689453,148.97000122070312,148.97000122070312,20864893
2023-02-02 10:30:00-05:00,148.97999572753906,150.5,148.94000244140625,150.03399658203125,150.03399658203125,18836671
2023-02-02 11:30:00-05:00,150.0399932861328,150.44000244140625,149.42999267578125,149.9156036376953,149.9156036376953,8783555
2023-02-02 12:30:00-05:00,149.9199981689453,150.30499267578125,149.6300048828125,149.9499969482422,149.9499969482422,7965694
2023-02-02 13:30:00-05:00,149.9499969482422,151.17999267578125,149.91270446777344,150.22999572753906,150.22999572753906,9743731
2023-02-02 14:30:00-05:00,150.22999572753906,150.30999755859375,148.72000122070312,149.59500122070312,149.59500122070312,12655171
2023-02-02 15:30:00-05:00,149.59500122070312,150.9199981689453,149.4600067138672,150.91000366210938,150.91000366210938,11000533
2023-02-03 09:30:00-05:00,149.25,156.77000427246094,148.99000549316406,156.22000122070312,156.22000122070312,54883974
2023-02-03 10:30:00-05:00,156.22500610351562,157.3800048828125,155.30499267578125,156.49209594726562,156.49209594726562,24235107
2023-02-03 11:30:00-05:00,156.5,157.1999969482422,155.49000549316406,156.27999877929688,156.27999877929688,15694873
2023-02-03 12:30:00-05:00,156.2899932861328,156.41000366210938,154.26499938964844,155.05999755859375,155.05999755859375,11647019
2023-02-03 13:30:00-05:00,155.02999877929688,155.83999633789062,154.38999938964844,155.17999267578125,155.17999267578125,11586022
2023-02-03 14:30:00-05:00,155.17709350585938,155.69000244140625,154.08999633789062,154.90499877929688,154.90499877929688,11381156
2023-02-03 15:30:00-05:00,154.89999389648438,155.14999389648438,154.3000030517578,154.5,154.5,9470588
2023-02-06 09:30:00-05:00,152.7032012939453,153.10000610351562,151.33990478515625,151.3699951171875,151.3699951171875,20867801
2023-02-06 10:30:00-05:00,151.3800048828125,153.05999755859375,150.89999389648438,152.89010620117188,152.89010620117188,9330799
2023-02-06 11:30:00-05:00,152.89999389648438,153.10000610351562,151.80999755859375,152.2100067138672,152.2100067138672,5735783
2023-02-06 12:30:00-05:00,152.20050048828125,152.7899932861328,151.8000030517578,151.80999755859375,151.80999755859375,5495889
2023-02-06 13:30:00-05:00,151.81500244140625,152.52000427246094,151.5850067138672,152.36000061035156,152.36000061035156,5410941
2023-02-06 14:30:00-05:00,152.36000061035156,152.3699951171875,150.97500610351562,150.99000549316406,150.99000549316406,6877993
2023-02-06 15:30:00-05:00,150.99000549316406,151.8800048828125,150.77999877929688,151.67999267578125,151.67999267578125,6625473
2023-02-07 09:30:00-05:00,150.63999938964844,152.9250030517578,150.63999938964844,152.13839721679688,152.13839721679688,17771975
2023-02-07 10:30:00-05:00,152.135498046875,153.36500549316406,152.10009765625,153.18739318847656,153.18739318847656,8491407
2023-02-07 11:30:00-05:00,153.19000244140625,153.5998992919922,152.52000427246094,152.6300048828125,152.6300048828125,4700526
2023-02-07 12:30:00-05:00,152.6300048828125,155.22999572753906,152.3800048828125,152.8800048828125,152.8800048828125,12540851
2023-02-07 13:30:00-05:00,152.8800048828125,153.92999267578125,151.36000061035156,153.64999389648438,153.64999389648438,10254069
2023-02-07 14:30:00-05:00,153.67999267578125,154.5800018310547,153.42999267578125,154.2998046875,154.2998046875,7891728
2023-02-07 15:30:00-05:00,154.29490661621094,155.22000122070312,154.07000732421875,154.63999938964844,154.63999938964844,9987136
2023-02-08 09:30:00-05:00,153.8800048828125,154.5800018310547,152.76010131835938,152.9600067138672,152.9600067138672,13451943
2023-02-08 10:30:00-05:00,152.9499969482422,153.4501953125,151.7100067138672,152.0449981689453,152.0449981689453,9540908
2023-02-08 11:30:00-05:00,152.0399932861328,152.30999755859375,151.4600067138672,152.02999877929688,152.02999877929688,7178370
2023-02-08 12:30:00-05:00,152.03500366210938,152.13999938964844,151.16799926757812,151.66000366210938,151.66000366210938,5053884
2023-02-08 13:30:00-05:00,151.66000366210938,152.30999755859375,151.22000122070312,151.9199981689453,151.9199981689453,4939326
2023-02-08 14:30:00-05:00,151.92160034179688,152.3000030517578,151.56500244140625,151.63999938964844,151.63999938964844,5550754
2023-02-08 15:30:00-05:00,151.63999938964844,152.16000366210938,151.49000549316406,151.97000122070312,151.97000122070312,7809358
2023-02-09 09:30:00-05:00,153.77499389648438,154.3300018310547,152.64999389648438,152.82000732421875,152.82000732421875,12097075
2023-02-09 10:30:00-05:00,152.82009887695312,153.49000549316406,152.60000610351562,152.8699951171875,152.8699951171875,7669585
2023-02-09 11:30:00-05:00,152.889892578125,153.61000061035156,152.72999572753906,153.11000061035156,153.11000061035156,5297646
2023-02-09 12:30:00-05:00,153.1125946044922,153.17999267578125,152.10000610351562,152.44000244140625,152.44000244140625,5059737
2023-02-09 13:30:00-05:00,152.46400451660156,152.75999450683594,151.86000061035156,151.9600067138672,151.9600067138672,4075026
2023-02-09 14:30:00-05:00,151.9499969482422,152.19000244140625,150.88999938964844,150.97000122070312,150.97000122070312,5347497
2023-02-09 15:30:00-05:00,150.9600067138672,151.47999572753906,150.4199981689453,150.8800048828125,150.8800048828125,6910407
2023-02-10 09:30:00-05:00,149.4600067138672,151.34010314941406,149.22000122070312,150.77999877929688,150.77999877929688,13142989
2023-02-10 10:30:00-05:00,150.77999877929688,150.91000366210938,150.0,150.285400390625,150.285400390625,6544760
2023-02-10 11:30:00-05:00,150.3000030517578,150.3498992919922,149.42999267578125,149.76300048828125,149.76300048828125,5297795
2023-02-10 12:30:00-05:00,149.75999450683594,151.11500549316406,149.6999969482422,150.75999450683594,150.75999450683594,4795662
2023-02-10 13:30:00-05:00,150.77000427246094,150.82240295410156,150.22999572753906,150.23500061035156,150.23500061035156,4697046
2023-02-10 14:30:00-05:00,150.24000549316406,150.82000732421875,150.01010131835938,150.47000122070312,150.47000122070312,10144994
2023-02-10 15:30:00-05:00,150.47000122070312,151.15499877929688,150.4600067138672,151.02000427246094,151.02000427246094,5473908
2023-02-13 09:30:00-05:00,150.95199584960938,152.5800018310547,150.9199981689453,152.42999267578125,152.42999267578125,10399473
2023-02-13 10:30:00-05:00,152.36000061035156,153.2100067138672,152.00999450683594,153.14500427246094,153.14500427246094,8021968
2023-02-13 11:30:00-05:00,153.14230346679688,154.25999450683594,152.96780395507812,154.0699005126953,154.0699005126953,7625166
2023-02-13 12:30:00-05:00,154.07000732421875,154.25230407714844,153.47000122070312,153.9600067138672,153.9600067138672,7099146
2023-02-13 13:30:00-05:00,153.96499633789062,154.1699981689453,153.3000030517578,153.3800048828125,153.3800048828125,4465162
2023-02-13 14:30:00-05:00,153.3800048828125,153.63999938964844,152.75999450683594,153.63150024414062,153.63150024414062,6576720
2023-02-13 15:30:00-05:00,153.6302032470703,153.97999572753906,153.4499969482422,153.83999633789062,153.83999633789062,7284051
2023-02-14 09:30:00-05:00,151.375,153.77000427246094,151.0,152.94000244140625,152.94000244140625,16759731
2023-02-14 10:30:00-05:00,152.94000244140625,153.0800018310547,150.86000061035156,151.5417938232422,151.5417938232422,9556671
2023-02-14 11:30:00-05:00,151.5500030517578,152.22999572753906,151.0399932861328,151.889892578125,151.889892578125,6071721
2023-02-14 12:30:00-05:00,151.8852996826172,153.22000122070312,151.75,152.75,152.75,5258398
2023-02-14 13:30:00-05:00,152.77000427246094,153.3000030517578,152.42999267578125,153.13499450683594,153.13499450683594,4533964
2023-02-14 14:30:00-05:00,153.1300048828125,153.57000732421875,152.9499053955078,153.2696075439453,153.2696075439453,4288542
2023-02-14 15:30:00-05:00,153.26499938964844,153.72999572753906,153.13999938964844,153.16000366210938,153.16000366210938,5069230
2023-02-15 09:30:00-05:00,153.11000061035156,154.52000427246094,152.8800048828125,153.72000122070312,153.72000122070312,17518299
2023-02-15 10:30:00-05:00,153.72999572753906,154.7100067138672,153.57000732421875,154.64500427246094,154.64500427246094,7944390
2023-02-15 11:30:00-05:00,154.64500427246094,155.5,154.36000061035156,154.64999389648438,154.64999389648438,8318793
2023-02-15 12:30:00-05:00,154.65020751953125,154.97999572753906,153.5,154.375,154.375,9116165
2023-02-15 13:30:00-05:00,154.3800048828125,155.32550048828125,154.14999389648438,155.2321014404297,155.2321014404297,6005631
2023-02-15 14:30:00-05:00,155.24000549316406,155.47000122070312,154.72169494628906,154.8498992919922,154.8498992919922,5836076
2023-02-15 15:30:00-05:00,154.85000610351562,155.3800048828125,154.6699981689453,155.36000061035156,155.36000061035156,5077901
2023-02-16 09:30:00-05:00,153.50999450683594,154.9250030517578,153.34750366210938,154.75,154.75,14372084
2023-02-16 10:30:00-05:00,154.7449951171875,155.4600067138672,154.55999755859375,155.24989318847656,155.24989318847656,7543852
2023-02-16 11:30:00-05:00,155.25,155.5,154.75,155.41000366210938,155.41000366210938,5845277
2023-02-16 12:30:00-05:00,155.41949462890625,156.19000244140625,155.36000061035156,155.8498992919922,155.8498992919922,6957037
2023-02-16 13:30:00-05:00,155.86000061035156,156.24000549316406,155.72000122070312,156.14739990234375,156.14739990234375,4991437
2023-02-16 14:30:00-05:00,156.14500427246094,156.3300018310547,154.30999755859375,154.30999755859375,154.30999755859375,7747850
2023-02-16 15:30:00-05:00,154.30999755859375,154.39999389648438,153.58999633789062,153.69000244140625,153.69000244140625,8129389
2023-02-17 09:30:00-05:00,152.5,153.0,151.5,152.02000427246094,152.02000427246094,14954345
2023-02-17 10:30:00-05:00,152.0,152.67999267578125,151.49000549316406,151.6501007080078,151.6501007080078,6446297
2023-02-17 11:30:00-05:00,151.66000366210938,152.1699981689453,151.3699951171875,151.7100067138672,151.7100067138672,7663522
2023-02-17 12:30:00-05:00,151.7050018310547,151.7949981689453,150.85000610351562,150.99000549316406,150.99000549316406,4674409
2023-02-17 13:30:00-05:00,151.0,151.9949951171875,150.85000610351562,151.67999267578125,151.67999267578125,4544771
2023-02-17 14:30:00-05:00,151.68299865722656,152.6300048828125,151.68299865722656,152.03500366210938,152.03500366210938,6262859
2023-02-17 15:30:00-05:00,152.02499389648438,152.5500030517578,151.96499633789062,152.5399932861328,152.5399932861328,6163775
2023-02-21 09:30:00-05:00,150.1999969482422,151.3000030517578,149.64999389648438,149.6907958984375,149.6907958984375,13401333
